iter	Logloss
1513	0.1837804753
1514	0.1837485531
1515	0.1837195052
1516	0.1836890251
1517	0.1836596045
1518	0.1836307666
1519	0.18359868
1520	0.183561263
1521	0.1835317464
1522	0.1834962516
1523	0.1834628271
1524	0.1834268636
1525	0.1833963818
1526	0.1833639111
1527	0.1833325944
1528	0.1832990299
1529	0.1832665495
1530	0.1832366178
1531	0.1832040495
1532	0.1831714193
1533	0.1831350911
1534	0.1831085921
1535	0.1830766211
1536	0.1830478825
1537	0.1830176465
1538	0.1829875081
1539	0.1829603223
1540	0.1829298177
1541	0.1828968018
1542	0.1828683317
1543	0.1828389714
1544	0.1828088021
1545	0.1827787939
1546	0.1827534277
1547	0.1827226823
1548	0.1826908805
1549	0.1826664925
1550	0.1826355436
1551	0.1826084521
1552	0.1825766309
1553	0.1825477979
1554	0.1825196257
1555	0.182485389
1556	0.1824556152
1557	0.1824270329
1558	0.1824022363
1559	0.1823712695
1560	0.1823432975
1561	0.182313304
1562	0.1822807568
1563	0.1822550407
1564	0.1822255534
1565	0.1821963949
1566	0.1821683171
1567	0.1821383643
1568	0.1821094629
1569	0.1820835937
1570	0.1820531722
1571	0.1820242611
1572	0.1819944043
1573	0.1819631722
1574	0.181935542
1575	0.1819012419
1576	0.181870887
1577	0.1818393262
1578	0.1818087337
1579	0.1817809424
1580	0.1817512907
1581	0.1817241032
1582	0.1816930843
1583	0.1816613281
1584	0.1816312402
1585	0.1815968115
1586	0.181569611
1587	0.1815402327
1588	0.1815112044
1589	0.1814796745
1590	0.1814480534
1591	0.1814191178
1592	0.1813907926
1593	0.1813636458
1594	0.1813295394
1595	0.1812964535
1596	0.1812634554
1597	0.1812299398
1598	0.1812018245
1599	0.181171875
1600	0.1811429248
1601	0.1811111084
1602	0.1810817204
1603	0.1810542871
1604	0.1810297054
1605	0.1810022949
1606	0.1809732943
1607	0.1809473437
1608	0.1809186605
1609	0.1808941081
1610	0.1808667432
1611	0.1808355843
1612	0.180800708
1613	0.1807716374
1614	0.180745721
1615	0.1807222542
1616	0.1807031348
1617	0.1806754215
1618	0.1806460677
1619	0.1806131494
1620	0.1805831624
1621	0.1805487207
1622	0.1805207259
1623	0.1804878581
1624	0.180457806
1625	0.1804253548
1626	0.1803913493
1627	0.1803607682
1628	0.1803347021
1629	0.1803031104
1630	0.1802704687
1631	0.1802385498
1632	0.1802096826
1633	0.1801778092
1634	0.1801470492
1635	0.1801170817
1636	0.18009007
1637	0.1800639242
1638	0.1800314616
1639	0.1800019954
1640	0.1799763379
1641	0.1799489811
1642	0.1799209147
1643	0.1798884115
1644	0.179860721
1645	0.1798306706
1646	0.1798029004
1647	0.1797751335
1648	0.1797480713
1649	0.1797192448
1650	0.1796912093
1651	0.1796645068
1652	0.1796426025
1653	0.179609847
1654	0.1795808073
1655	0.1795596159
1656	0.1795283398
1657	0.1795022038
1658	0.1794769401
1659	0.1794492155
1660	0.1794217253
1661	0.1793901025
1662	0.1793580355
1663	0.1793283187
1664	0.1793002018
1665	0.179278138
1666	0.1792507633
1667	0.1792242529
1668	0.1791989502
1669	0.179169318
1670	0.1791385059
1671	0.179109362
1672	0.179081071
1673	0.1790563851
1674	0.1790312142
1675	0.1789972363
1676	0.1789714242
1677	0.1789392562
1678	0.1789121989
1679	0.1788949837
1680	0.1788718213
1681	0.1788468018
1682	0.1788163981
1683	0.1787940007
1684	0.178764541
1685	0.1787355094
1686	0.1787095264
1687	0.178677264
1688	0.1786444906
1689	0.1786159033
1690	0.1785895231
1691	0.1785620443
1692	0.1785328809
1693	0.1785031136
1694	0.1784748665
1695	0.1784446175
1696	0.1784170394
1697	0.1783890527
1698	0.1783640072
1699	0.1783369173
1700	0.1783096647
1701	0.1782802083
1702	0.1782511833
1703	0.1782215234
1704	0.1781893734
1705	0.1781614941
1706	0.1781321745
1707	0.178109458
1708	0.1780830924
1709	0.178049266
1710	0.1780188021
1711	0.1779909424
1712	0.1779647819
1713	0.1779429622
1714	0.1779160254
1715	0.1778891748
1716	0.1778578809
1717	0.1778298275
1718	0.1778016488
1719	0.1777767432
1720	0.1777497087
1721	0.1777208203
1722	0.1776923031
1723	0.1776685693
1724	0.1776429346
1725	0.1776150244
1726	0.1775874349
1727	0.1775578255
1728	0.1775333708
1729	0.1774959131
1730	0.1774679671
1731	0.1774455697
1732	0.1774172624
1733	0.1773905697
1734	0.1773642383
1735	0.1773323617
1736	0.1773052279
1737	0.1772783545
1738	0.1772500488
1739	0.177225599
1740	0.1771979053
1741	0.1771738477
1742	0.1771459619
1743	0.1771140609
1744	0.1770858691
1745	0.177064637
1746	0.1770348698
1747	0.1770081527
1748	0.1769798112
1749	0.1769595605
1750	0.1769354899
1751	0.1769116292
1752	0.1768849821
1753	0.1768548828
1754	0.1768287321
1755	0.1768008464
1756	0.1767745199
1757	0.1767445703
1758	0.1767145052
1759	0.1766850114
1760	0.1766626058
1761	0.176638929
1762	0.1766149089
1763	0.1765847624
1764	0.1765561035
1765	0.1765302279
1766	0.1765048584
1767	0.1764751204
1768	0.1764513786
1769	0.1764262858
1770	0.1763989193
1771	0.1763713346
1772	0.1763503451
1773	0.1763217318
1774	0.1762924837
1775	0.1762645557
1776	0.1762380078
1777	0.1762105306
1778	0.1761836475
1779	0.1761535628
1780	0.1761248177
1781	0.1760922314
1782	0.176073304
1783	0.1760476969
1784	0.1760182699
1785	0.1759952751
1786	0.1759669352
1787	0.1759430664
1788	0.175918278
1789	0.1758923014
1790	0.1758657715
1791	0.1758433594
1792	0.1758144613
1793	0.1757852067
1794	0.1757628434
1795	0.1757372038
1796	0.175711569
1797	0.1756855143
1798	0.1756558122
1799	0.1756344645
1800	0.175604515
1801	0.1755790446
1802	0.175547028
1803	0.1755200928
1804	0.1754988916
1805	0.1754705599
1806	0.1754459684
1807	0.1754175553
1808	0.1753908789
1809	0.1753612419
1810	0.1753321224
1811	0.1753073942
1812	0.1752796094
1813	0.1752538851
1814	0.1752267383
1815	0.1751955241
1816	0.1751720964
1817	0.1751422656
1818	0.175117347
1819	0.1750894971
1820	0.1750659212
1821	0.1750349984
1822	0.1750099105
1823	0.1749860791
1824	0.1749584603
1825	0.1749327604
1826	0.1749083561
1827	0.1748821826
1828	0.1748643701
1829	0.1748362777
1830	0.1748092122
1831	0.1747815527
1832	0.1747504167
1833	0.1747255664
1834	0.1746998682
1835	0.1746750684
1836	0.1746486117
1837	0.1746195671
1838	0.1745941992
1839	0.1745709521
1840	0.1745426318
1841	0.1745168018
1842	0.1744869678
1843	0.1744620264
1844	0.1744347152
1845	0.1744082292
1846	0.174384165
1847	0.1743540934
1848	0.1743307601
1849	0.1743061035
1850	0.1742774495
1851	0.1742535791
1852	0.1742274658
1853	0.1742012565
1854	0.1741788037
1855	0.174156001
1856	0.1741355534
1857	0.1741039225
1858	0.1740747526
1859	0.1740500895
1860	0.1740209814
1861	0.1740042074
1862	0.1739784505
1863	0.1739542611
1864	0.1739283008
1865	0.1739018099
1866	0.1738793148
1867	0.1738523763
1868	0.1738262614
1869	0.1738069417
1870	0.173782474
1871	0.1737577653
1872	0.1737281104
1873	0.1737038656
1874	0.1736796224
1875	0.1736533757
1876	0.173627207
1877	0.1736000342
1878	0.1735680062
1879	0.1735371712
1880	0.1735129622
1881	0.1734859342
1882	0.1734561247
1883	0.1734255811
1884	0.1734032617
1885	0.1733814307
1886	0.1733575374
1887	0.1733366081
1888	0.1733088672
1889	0.1732840544
1890	0.17326111
1891	0.1732337679
1892	0.1732096468
1893	0.1731880941
1894	0.1731592806
1895	0.1731379688
1896	0.1731159196
1897	0.1730903971
1898	0.1730664144
1899	0.173037653
1900	0.1730156592
1901	0.1729906641
1902	0.1729676709
1903	0.1729480257
1904	0.1729215348
1905	0.172896805
1906	0.1728727897
1907	0.1728467318
1908	0.1728196452
1909	0.1727961621
1910	0.1727662695
1911	0.1727466032
1912	0.1727212174
1913	0.1726977474
1914	0.1726757096
1915	0.1726507568
1916	0.1726243311
1917	0.1726039128
1918	0.1725791976
1919	0.1725549772
1920	0.1725299447
1921	0.1725112646
1922	0.1724911507
1923	0.1724637744
1924	0.1724394613
1925	0.1724128809
1926	0.1723876562
1927	0.1723601807
1928	0.1723327865
1929	0.1723076709
1930	0.1722838509
1931	0.1722555501
1932	0.1722211214
1933	0.1721933154
1934	0.1721710921
1935	0.1721452051
1936	0.172124764
1937	0.172099082
1938	0.1720769352
1939	0.1720527897
1940	0.1720262044
1941	0.1720048893
1942	0.1719804867
1943	0.1719554378
1944	0.1719348389
1945	0.1719116911
1946	0.1718931917
1947	0.171868584
1948	0.1718421908
1949	0.171817137
1950	0.1717907699
1951	0.1717640381
1952	0.1717371224
1953	0.1717102718
1954	0.171683208
1955	0.1716573307
1956	0.1716302539
1957	0.1716012793
1958	0.171573501
1959	0.1715505062
1960	0.1715232568
1961	0.1714965365
1962	0.1714689616
1963	0.1714415609
1964	0.171416486
1965	0.1713891178
1966	0.1713640576
1967	0.1713404688
1968	0.1713146273
1969	0.1712883105
1970	0.1712658952
1971	0.171245861
1972	0.1712196908
1973	0.1711901628
1974	0.1711629069
1975	0.1711317904
1976	0.171107334
1977	0.171076766
1978	0.1710533024
1979	0.1710258415
1980	0.1710018099
1981	0.1709759587
1982	0.1709477393
1983	0.1709220492
1984	0.1708988704
1985	0.1708784961
1986	0.1708567855
1987	0.1708308626
1988	0.1708069971
1989	0.1707842708
1990	0.1707581917
1991	0.170733737
1992	0.1707119873
1993	0.1706825391
1994	0.1706581169
1995	0.1706307699
1996	0.1706065918
1997	0.1705800277
1998	0.1705551107
1999	0.1705303695
2000	0.1705081413
2001	0.1704875
2002	0.1704634684
2003	0.1704437598
2004	0.1704244173
2005	0.1703981559
2006	0.1703770036
2007	0.170351932
2008	0.1703255355
2009	0.1703032796
2010	0.1702806917
2011	0.170258457
2012	0.1702338656
2013	0.1702111735
2014	0.1701946338
2015	0.1701686068
2016	0.1701453206
2017	0.170122762
2018	0.1701009814
2019	0.1700771615
2020	0.170054707
2021	0.1700252116
2022	0.1699976335
2023	0.1699785661
2024	0.1699547119
2025	0.1699298519
2026	0.1699087549
2027	0.169881779
2028	0.1698563363
2029	0.1698299577
2030	0.169808112
2031	0.16978271
2032	0.1697584945
2033	0.1697341113
2034	0.1697092139
2035	0.169685695
2036	0.1696653809
2037	0.1696435042
2038	0.1696197184
2039	0.169593527
2040	0.1695674007
2041	0.1695417318
2042	0.1695171102
2043	0.1694914217
2044	0.1694674202
2045	0.1694452262
2046	0.1694202913
2047	0.1693977238
2048	0.1693747038
2049	0.169352356
2050	0.1693276025
2051	0.1693088916
2052	0.1692898893
2053	0.1692662419
2054	0.1692420939
2055	0.16921712
2056	0.1691920947
2057	0.1691660636
2058	0.1691460742
2059	0.1691219653
2060	0.1690997599
2061	0.1690758675
2062	0.1690540226
2063	0.1690286629
2064	0.1690070955
2065	0.1689856014
2066	0.1689622884
2067	0.1689372746
2068	0.1689166569
2069	0.1688957487
2070	0.1688710636
2071	0.1688453963
2072	0.1688242139
2073	0.1687993538
2074	0.1687747062
2075	0.1687472428
2076	0.1687228711
2077	0.1686968115
2078	0.1686682943
2079	0.1686448551
2080	0.1686183602
2081	0.1685949227
2082	0.1685682902
2083	0.1685431812
2084	0.1685221753
2085	0.1684980127
2086	0.1684746956
2087	0.168450236
2088	0.1684258952
2089	0.1684028605
2090	0.1683790308
2091	0.1683506152
2092	0.1683241602
2093	0.1683002262
2094	0.1682783659
2095	0.1682512923
2096	0.1682239404
2097	0.1682011995
2098	0.1681794694
2099	0.1681575415
2100	0.1681345508
2101	0.1681097738
2102	0.1680825545
2103	0.1680545866
2104	0.1680309521
2105	0.1680134147
2106	0.1679920272
2107	0.1679718766
2108	0.1679448405
2109	0.1679228817
2110	0.1678993188
2111	0.1678760368
2112	0.1678528963
2113	0.1678304744
2114	0.1678081388
2115	0.1677830176
2116	0.1677567554
2117	0.1677322835
2118	0.1677057284
2119	0.1676843994
2120	0.1676606559
2121	0.1676410197
2122	0.167618903
2123	0.1675981543
2124	0.1675751351
2125	0.1675526994
2126	0.1675297412
2127	0.1675111621
2128	0.1674840934
2129	0.1674621086
2130	0.1674387752
2131	0.1674167285
2132	0.1673938639
2133	0.167366687
2134	0.1673400342
2135	0.1673237923
2136	0.1673012305
2137	0.1672786076
2138	0.1672523665
2139	0.167230533
2140	0.1672044816
2141	0.1671739909
2142	0.1671537126
2143	0.1671314046
2144	0.167109751
2145	0.1670835417
2146	0.1670579354
2147	0.1670357373
2148	0.1670091634
2149	0.1669839941
2150	0.1669580648
2151	0.1669354134
2152	0.1669101554
2153	0.1668822298
2154	0.1668605811
2155	0.1668338338
2156	0.1668097095
2157	0.1667891317
2158	0.1667687834
2159	0.1667438289
2160	0.1667212606
2161	0.1666995939
2162	0.1666764315
2163	0.1666515698
2164	0.166632806
2165	0.1666064355
2166	0.1665807568
2167	0.1665563672
2168	0.1665299723
2169	0.1665070565
2170	0.166485979
2171	0.1664615511
2172	0.1664350033
2173	0.1664103133
2174	0.1663870085
2175	0.166368807
2176	0.166345022
2177	0.1663207495
2178	0.1662979671
2179	0.1662734969
2180	0.1662512231
2181	0.1662279167
2182	0.1662066309
2183	0.1661834196
2184	0.1661613688
2185	0.1661419849
2186	0.1661247095
2187	0.1661041227
2188	0.1660778695
2189	0.1660599487
2190	0.1660376318
2191	0.1660157585
2192	0.1659920182
2193	0.1659652319
2194	0.1659397331
2195	0.1659167708
2196	0.1658963607
2197	0.1658725358
2198	0.1658504842
2199	0.1658220728
2200	0.1657948429
2201	0.1657698486
2202	0.1657443563
2203	0.1657266634
2204	0.1657011271
2205	0.1656827393
2206	0.1656698942
2207	0.165651036
2208	0.1656255094
2209	0.1656018188
2210	0.1655781901
2211	0.1655565169
2212	0.1655348966
2213	0.1655145768
2214	0.1654865348
2215	0.1654650822
2216	0.1654452913
2217	0.1654194686
2218	0.1653950651
2219	0.1653744824
2220	0.1653501855
2221	0.1653301107
2222	0.1653052376
2223	0.1652773063
2224	0.1652568587
2225	0.1652389087
2226	0.165215743
2227	0.1651927677
2228	0.1651700114
2229	0.1651452393
2230	0.165122041
2231	0.1650992546
2232	0.1650764242
2233	0.1650560522
2234	0.1650333862
2235	0.1650126644
2236	0.1649909416
2237	0.1649710319
2238	0.1649514396
2239	0.1649268132
2240	0.1649036222
2241	0.1648836296
2242	0.1648608496
2243	0.1648370793
2244	0.164818549
2245	0.1647931689
2246	0.1647694832
2247	0.164749174
2248	0.1647302205
2249	0.1647071175
2250	0.1646908732
2251	0.1646674764
2252	0.1646410726
2253	0.1646194312
2254	0.164598632
2255	0.1645750244
2256	0.1645590194
2257	0.1645336963
2258	0.164514244
2259	0.1644945076
2260	0.1644775505
2261	0.1644563558
2262	0.1644386955
2263	0.1644163664
2264	0.1643939144
2265	0.1643718815
2266	0.1643407243
2267	0.1643190568
2268	0.16429479
2269	0.1642721265
2270	0.1642495312
2271	0.1642314372
2272	0.1642059513
2273	0.1641841138
2274	0.164167063
2275	0.1641511995
2276	0.1641220142
2277	0.1641001522
2278	0.1640791211
2279	0.1640609546
2280	0.1640398332
2281	0.1640143164
2282	0.163989611
2283	0.1639651375
2284	0.1639447656
2285	0.1639223584
2286	0.1638993449
2287	0.16387663
2288	0.1638522046
2289	0.1638327319
2290	0.163813335
2291	0.163790363
2292	0.1637637614
2293	0.1637395955
2294	0.1637166235
2295	0.1636966496
2296	0.1636729834
2297	0.1636566805
2298	0.1636298446
2299	0.1636116056
2300	0.1635896826
2301	0.1635670223
2302	0.1635489437
2303	0.1635259408
2304	0.1635053451
2305	0.1634835848
2306	0.163460861
2307	0.1634384318
2308	0.1634142049
2309	0.1633909912
2310	0.1633674984
2311	0.1633459465
2312	0.1633261727
2313	0.1633021012
2314	0.1632880819
2315	0.1632680477
2316	0.1632434448
2317	0.163228715
2318	0.1632079175
2319	0.1631816789
2320	0.1631604875
2321	0.163136853
2322	0.1631135034
2323	0.1630877409
2324	0.1630691479
2325	0.1630474634
2326	0.1630270337
2327	0.1630070915
2328	0.1629953459
2329	0.1629758081
2330	0.1629608862
2331	0.1629429924
2332	0.1629210026
2333	0.1628981689
2334	0.1628808553
2335	0.1628618628
2336	0.1628441569
2337	0.1628182389
2338	0.1628009953
2339	0.1627781494
2340	0.1627560962
2341	0.1627299227
2342	0.1627066715
2343	0.1626867603
2344	0.162664786
2345	0.1626378906
2346	0.162618374
2347	0.1625986011
2348	0.1625748185
2349	0.1625532218
2350	0.162527137
2351	0.1625061816
2352	0.1624849259
2353	0.1624665413
2354	0.1624458594
2355	0.162424991
2356	0.1624063371
2357	0.1623832967
2358	0.1623638778
2359	0.1623380322
2360	0.1623176457
2361	0.1623007739
2362	0.1622806746
2363	0.1622625179
2364	0.1622430298
2365	0.1622216056
2366	0.1621980802
2367	0.1621763745
2368	0.1621545272
2369	0.1621281307
2370	0.1620988501
2371	0.1620802287
2372	0.1620581486
2373	0.1620373079
2374	0.1620158032
2375	0.1619960514
2376	0.1619696802
2377	0.1619514307
2378	0.1619290674
2379	0.16191132
2380	0.1618949976
2381	0.1618724658
2382	0.1618504663
2383	0.1618307633
2384	0.1618129508
2385	0.1617887354
2386	0.1617679574
2387	0.1617470443
2388	0.1617252873
2389	0.1616999097
2390	0.1616804492
2391	0.1616611255
2392	0.1616435148
2393	0.1616226774
2394	0.161604821
2395	0.161584139
2396	0.161563855
2397	0.1615463778
2398	0.1615210986
2399	0.1614980558
2400	0.1614774406
2401	0.1614552767
2402	0.1614295923
2403	0.1614121021
2404	0.1613888965
2405	0.1613673893
2406	0.1613428011
2407	0.161324078
2408	0.1613020068
2409	0.1612771265
2410	0.1612565112
2411	0.1612316333
2412	0.161215835
2413	0.1611929175
2414	0.1611721444
2415	0.1611515023
2416	0.161131084
2417	0.1611100545
2418	0.1610885718
2419	0.1610648853
2420	0.1610456144
2421	0.1610283529
2422	0.1610104867
2423	0.1609848283
2424	0.1609648128
2425	0.1609458114
2426	0.160922159
2427	0.1608963737
2428	0.1608749658
2429	0.1608558887
2430	0.1608319849
2431	0.1608078719
2432	0.1607890397
2433	0.1607650928
2434	0.1607424788
2435	0.1607233748
2436	0.1607051611
2437	0.1606824284
2438	0.1606576449
2439	0.1606326001
2440	0.1606068807
2441	0.1605853035
2442	0.16056698
2443	0.1605492415
2444	0.1605247135
2445	0.1605080412
2446	0.1604824976
2447	0.1604609131
2448	0.1604443953
2449	0.1604271224
2450	0.1604055493
2451	0.1603839917
2452	0.1603599015
2453	0.1603396973
2454	0.1603171997
2455	0.160296543
2456	0.1602750195
2457	0.1602561141
2458	0.1602364315
2459	0.1602143929
2460	0.1601926034
2461	0.1601697209
2462	0.1601478711
2463	0.1601255688
2464	0.1601087427
2465	0.1600896077
2466	0.1600684725
2467	0.1600503711
2468	0.1600319759
2469	0.1600123625
2470	0.1599927808
2471	0.1599670467
2472	0.1599509619
2473	0.1599299731
2474	0.1599050285
2475	0.1598902246
2476	0.1598711825
2477	0.1598550789
2478	0.1598332292
2479	0.1598136125
2480	0.1597933423
2481	0.159768151
2482	0.1597470703
2483	0.1597296647
2484	0.1597059977
2485	0.1596858187
2486	0.1596677433
2487	0.1596480973
2488	0.1596277588
2489	0.1596122184
2490	0.1595899821
2491	0.1595713916
2492	0.1595435514
2493	0.1595216642
2494	0.1594994767
2495	0.159478785
2496	0.1594608862
2497	0.1594444417
2498	0.1594219434
2499	0.1593991081
2500	0.1593811385
2501	0.1593651009
2502	0.1593437695
2503	0.1593226986
2504	0.1593029069
2505	0.1592825863
2506	0.1592590804
2507	0.1592381893
2508	0.1592168188
2509	0.1591958138
2510	0.1591739787
2511	0.1591579102
2512	0.1591331746
2513	0.1591197184
2514	0.15909559
2515	0.159071473
2516	0.1590516309
2517	0.1590358398
2518	0.1590138851
2519	0.1589954297
2520	0.1589718156
2521	0.1589495426
2522	0.1589261947
2523	0.1589037646
2524	0.1588813411
2525	0.1588613623
2526	0.1588429053
2527	0.1588216162
2528	0.1588024276
2529	0.1587816479
2530	0.1587572827
2531	0.1587369588
2532	0.1587208691
2533	0.158703999
2534	0.1586806608
2535	0.1586611117
2536	0.158644222
2537	0.1586231527
2538	0.158608763
2539	0.1585840568
2540	0.1585673177
2541	0.1585417936
2542	0.1585253434
2543	0.1585007576
2544	0.1584718018
2545	0.1584495337
2546	0.1584303613
2547	0.1584104964
2548	0.1583912728
2549	0.1583755843
2550	0.1583530615
2551	0.1583382007
2552	0.158316333
2553	0.1582975667
2554	0.1582771908
2555	0.1582554801
2556	0.1582389152
2557	0.1582202067
2558	0.1582004289
2559	0.1581797453
2560	0.1581595841
2561	0.1581414193
2562	0.1581187671
2563	0.1580970386
2564	0.158074751
2565	0.1580606966
2566	0.1580423421
2567	0.1580208244
2568	0.1580009774
2569	0.1579777694
2570	0.157956508
2571	0.1579415625
2572	0.1579178752
2573	0.1579009538
2574	0.1578815015
2575	0.1578616064
2576	0.157844694
2577	0.1578231584
2578	0.1578009058
2579	0.1577801196
2580	0.1577580135
2581	0.1577415674
2582	0.157721346
2583	0.1577032454
2584	0.1576796427
2585	0.1576581144
2586	0.1576346761
2587	0.1576145378
2588	0.157589353
2589	0.1575752327
2590	0.1575541268
2591	0.1575364844
2592	0.1575246981
2593	0.1575089893
2594	0.1574855306
2595	0.1574636605
2596	0.1574428597
2597	0.1574291471
2598	0.1574070801
2599	0.1573819295
2600	0.1573591357
2601	0.1573376628
2602	0.157316202
2603	0.1572962427
2604	0.1572751017
2605	0.1572584701
2606	0.157236368
2607	0.1572142505
2608	0.1571959749
2609	0.1571741756
2610	0.1571577946
2611	0.1571335832
2612	0.1571142244
2613	0.1570901725
2614	0.1570693384
2615	0.1570468937
2616	0.1570295068
2617	0.1570131356
2618	0.1569942936
2619	0.1569758634
2620	0.1569602018
2621	0.156939786
2622	0.1569160856
2623	0.1568973226
2624	0.1568745947
2625	0.1568519613
2626	0.156831508
2627	0.156816359
2628	0.1567949438
2629	0.1567764469
2630	0.1567560417
2631	0.156738173
2632	0.1567208122
2633	0.1566951115
2634	0.1566797152
2635	0.1566630705
2636	0.1566465641
2637	0.1566230607
2638	0.1566053817
2639	0.1565840072
2640	0.1565662655
2641	0.1565444425
2642	0.1565229557
2643	0.1565013224
2644	0.1564773999
2645	0.1564573031
2646	0.1564366455
2647	0.1564166699
2648	0.1563955046
2649	0.1563746989
2650	0.1563553621
2651	0.1563326815
2652	0.1563134774
2653	0.1562965951
2654	0.1562769303
2655	0.1562569189
2656	0.1562416121
2657	0.1562237646
2658	0.1562016862
2659	0.1561805998
2660	0.1561594588
2661	0.1561410954
2662	0.1561254614
2663	0.1561035352
2664	0.1560887223
2665	0.156066971
2666	0.1560412386
2667	0.1560236043
2668	0.1559988639
2669	0.1559757747
2670	0.1559511328
2671	0.1559308439
2672	0.1559066691
2673	0.1558865039
2674	0.1558694279
2675	0.1558509172
2676	0.1558286637
2677	0.1558153263
2678	0.1557965584
2679	0.1557773763
2680	0.1557495573
2681	0.155735131
2682	0.155710332
2683	0.1556882723
2684	0.1556675675
2685	0.155649388
2686	0.1556297103
2687	0.1556095841
2688	0.1555944385
2689	0.1555758276
2690	0.1555518831
2691	0.1555323568
2692	0.1555156812
2693	0.155490673
2694	0.1554678955
2695	0.1554478125
2696	0.1554274552
2697	0.1554071322
2698	0.1553850911
2699	0.1553680094
2700	0.1553486776
2701	0.1553234009
2702	0.1553022819
2703	0.1552847681
2704	0.1552631152
2705	0.1552450724
2706	0.1552282723
2707	0.1552084871
2708	0.1551910669
2709	0.1551681136
2710	0.1551481266
2711	0.15512705
2712	0.1551091504
2713	0.15509066
2714	0.1550710384
2715	0.1550525098
2716	0.155026849
2717	0.1550054842
2718	0.1549837492
2719	0.1549632202
2720	0.1549414982
2721	0.1549269596
2722	0.1549042236
2723	0.1548809017
2724	0.1548615405
2725	0.1548416895
2726	0.15482837
2727	0.1548092562
2728	0.1547881144
2729	0.1547720679
2730	0.1547582658
2731	0.1547372323
2732	0.1547147664
2733	0.1546909302
2734	0.1546735107
2735	0.1546530615
2736	0.1546297664
2737	0.1546076571
2738	0.1545877507
2739	0.1545670955
2740	0.1545529305
2741	0.1545298071
2742	0.1545112687
2743	0.1544950684
2744	0.1544752441
2745	0.1544594621
2746	0.154443938
2747	0.1544276953
2748	0.1544081641
2749	0.1543882886
2750	0.1543682088
2751	0.1543489331
2752	0.1543312557
2753	0.1543174227
2754	0.1543047949
2755	0.1542863241
2756	0.1542753101
2757	0.1542604492
2758	0.1542392537
2759	0.1542181982
2760	0.1542001652
2761	0.1541795011
2762	0.1541626579
2763	0.154149043
2764	0.1541293481
2765	0.154114279
2766	0.1540988127
2767	0.1540831535
2768	0.1540643514
2769	0.1540441935
2770	0.15402618
2771	0.1540075757
2772	0.1539867171
2773	0.1539682454
2774	0.1539552604
2775	0.1539356014
2776	0.1539166146
2777	0.1538952661
2778	0.1538768669
2779	0.1538544653
2780	0.1538333643
2781	0.1538153564
2782	0.1537975423
2783	0.1537762467
2784	0.1537631331
2785	0.1537461434
2786	0.1537262826
2787	0.1537054419
2788	0.1536888403
2789	0.153668173
2790	0.1536435474
2791	0.1536235034
2792	0.1536084709
2793	0.1535874862
2794	0.1535691235
2795	0.1535559823
2796	0.1535376473
2797	0.1535178743
2798	0.1535006217
2799	0.1534841829
2800	0.1534634733
2801	0.1534399658
2802	0.1534239046
2803	0.1534060295
2804	0.1533819084
2805	0.153363916
2806	0.1533453638
2807	0.153323234
2808	0.153304458
2809	0.1532879744
2810	0.1532681348
2811	0.153253116
2812	0.1532329997
2813	0.1532104671
2814	0.1531974349
2815	0.1531788485
2816	0.1531588647
2817	0.1531462752
2818	0.1531259554
2819	0.1531045858
2820	0.1530940552
2821	0.153071346
2822	0.1530507479
2823	0.1530337256
2824	0.1530194499
2825	0.1530004533
2826	0.1529828247
2827	0.1529618262
2828	0.1529415975
2829	0.1529186882
2830	0.1529017326
2831	0.1528830583
2832	0.1528710034
2833	0.1528559611
2834	0.1528391504
2835	0.1528161654
2836	0.1528014478
2837	0.1527808553
2838	0.1527636377
2839	0.1527427319
2840	0.1527260327
2841	0.1527025334
2842	0.1526806909
2843	0.1526651978
2844	0.1526470996
2845	0.1526248348
2846	0.1526079093
2847	0.1525888151
2848	0.1525714901
2849	0.152547513
2850	0.1525265544
2851	0.1525155672
2852	0.1524985555
2853	0.1524806087
2854	0.1524664819
2855	0.1524482267
2856	0.1524317131
2857	0.152408422
2858	0.1523908439
2859	0.1523705509
2860	0.1523547135
2861	0.152335332
2862	0.1523101115
2863	0.152293645
2864	0.1522720565
2865	0.152249375
2866	0.1522305835
2867	0.1522086792
2868	0.1521908301
2869	0.1521725708
2870	0.1521489494
2871	0.1521301603
2872	0.1521065568
2873	0.1520815511
2874	0.1520671867
2875	0.1520452051
2876	0.1520237842
2877	0.1520073324
2878	0.1519910734
2879	0.1519723446
2880	0.1519552588
2881	0.1519445264
2882	0.1519249015
2883	0.1519031104
2884	0.1518884961
2885	0.1518654801
2886	0.1518504264
2887	0.1518301644
2888	0.1518145402
2889	0.1517965951
2890	0.1517784554
2891	0.151763479
2892	0.1517455094
2893	0.1517311515
2894	0.1517125163
2895	0.1516912573
2896	0.151677203
2897	0.1516588916
2898	0.1516385205
2899	0.1516202873
2900	0.1515995923
2901	0.1515828442
2902	0.1515658529
2903	0.1515444157
2904	0.1515304842
2905	0.1515109196
2906	0.151490035
2907	0.1514684953
2908	0.1514528589
2909	0.1514354932
2910	0.1514207349
2911	0.1514027393
2912	0.1513779338
2913	0.1513567472
2914	0.151336814
2915	0.1513192114
2916	0.1513011271
2917	0.1512779655
2918	0.1512591667
2919	0.1512391545
2920	0.1512171086
2921	0.1512032463
2922	0.1511892944
2923	0.1511707772
2924	0.1511489258
2925	0.1511324544
